k,head,program,strategy,increase,kl_div,spike
1,"(5, 1)",cls_attention,smart,0.5649295062329143,0.0016699863830581308,False
2,"(7, 10)",sentence_beginning_salience,smart,1.3425034786496504,0.002769791567698121,False
3,"(7, 2)",initial_element_reinforcement,smart,1.3425034786496504,0.002769791567698121,False
4,"(9, 6)",sentence_beginning_salience,smart,1.6156815017970811,0.00449278992600739,False
5,"(4, 11)",previous_attention,smart,2.426057856085027,0.005322648584842682,False
6,"(6, 9)",initial_element_reinforcement,smart,2.426057856085027,0.005322648584842682,False
7,"(9, 11)",sentence_beginning_salience,smart,2.5288637564248235,0.0062881963793188335,False
8,"(10, 8)",sentence_beginning_salience,smart,2.466338266533158,0.006982559151947498,False
9,"(9, 9)",sentence_beginning_salience,smart,2.361630002571567,0.008316696714609861,False
10,"(10, 10)",sentence_beginning_salience,smart,2.892393233871248,0.010901395231485367,False
11,"(10, 1)",sentence_beginning_salience,smart,3.6438971982227635,0.01232584472745657,False
12,"(3, 0)",sentence_beginning_salience,smart,4.232775735045678,0.014053805731236935,False
13,"(7, 11)",sentence_beginning_salience,smart,5.235910371431677,0.0165877940133214,False
14,"(8, 1)",sentence_beginning_salience,smart,6.2910470484208965,0.019646146334707737,False
15,"(10, 6)",sentence_beginning_salience,smart,6.790428062781361,0.024288260377943516,False
16,"(9, 1)",sentence_beginning_salience,smart,7.706728630671722,0.02627542708069086,False
17,"(9, 4)",sentence_beginning_salience,smart,7.280506576200665,0.02778701242059469,False
18,"(11, 9)",sentence_beginning_salience,smart,7.916592944898608,0.028748130798339842,False
19,"(5, 5)",sentence_beginning_salience,smart,7.740018154126986,0.030107113346457482,False
20,"(10, 2)",sentence_beginning_salience,smart,7.900423329244257,0.03265943676233292,False
21,"(0, 1)",lexical_diversity_focus,smart,7.907721475080754,0.032323505729436874,False
22,"(6, 10)",sentence_beginning_salience,smart,7.925523249233956,0.03890868425369263,False
23,"(3, 4)",sentence_beginning_salience,smart,8.454545608671998,0.041580059379339215,False
24,"(11, 5)",sentence_beginning_salience,smart,8.248472189352215,0.04298516437411308,False
25,"(5, 9)",sentence_beginning_salience,smart,8.804498238123916,0.05527855008840561,False
26,"(7, 7)",sentence_beginning_salience,smart,9.124689151615495,0.06027347445487976,False
27,"(7, 1)",sentence_beginning_salience,smart,9.769832657359634,0.06337235420942307,False
28,"(5, 0)",sentence_beginning_salience,smart,10.902597263117764,0.06877317801117896,False
29,"(4, 10)",token_reinforcement,smart,11.707609854005293,0.08593401908874512,False
30,"(8, 11)",sentence_beginning_salience,smart,12.099219816324702,0.08088464066386222,False
31,"(10, 0)",sentence_beginning_salience,smart,12.361546455167348,0.08663905635476113,False
32,"(9, 5)",token_reinforcement,smart,12.3764518908798,0.07703795805573463,False
33,"(11, 1)",token_reinforcement,smart,11.840993843901492,0.07548170760273934,False
34,"(0, 9)",uniform_lower_diagonal,smart,12.200524965387729,0.07062364220619202,False
35,"(6, 6)",token_reinforcement,smart,12.280301392144924,0.07184694409370422,False
36,"(8, 3)",token_reinforcement,smart,11.976170684651233,0.07341248244047165,False
37,"(10, 3)",sentence_beginning_salience,smart,11.958618297129034,0.08001966625452042,False
38,"(11, 7)",token_reinforcement,smart,12.351308017879205,0.10561795383691788,False
39,"(9, 8)",sentence_beginning_salience,smart,12.4200607948195,0.11009887307882309,False
40,"(0, 5)",lexical_diversity_focus,smart,12.37357398899484,0.10863007307052612,False
41,"(7, 6)",token_reinforcement,smart,13.049260412554915,0.10948663353919982,False
42,"(6, 2)",token_reinforcement,smart,12.670355911278554,0.11059890538454056,False
43,"(8, 0)",token_reinforcement,smart,13.411599203174308,0.11592641323804856,False
44,"(0, 3)",rare_word_dominance,smart,13.411510916233553,0.11644974797964096,False
45,"(9, 0)",token_reinforcement,smart,14.423119634873535,0.123814058303833,False
46,"(10, 11)",token_reinforcement,smart,14.765406732813005,0.12664326131343842,False
47,"(4, 4)",token_reinforcement,smart,15.584337839511301,0.12931444346904755,False
48,"(8, 6)",sentence_beginning_salience,smart,16.419733526693836,0.1362635001540184,False
49,"(10, 7)",token_reinforcement,smart,17.05807219710502,0.14992134720087053,False
50,"(4, 8)",token_reinforcement,smart,18.23761005858977,0.15131985396146774,False
51,"(4, 2)",token_reinforcement,smart,17.99881603693285,0.1632024049758911,False
52,"(0, 11)",uniform_lower_diagonal,smart,17.051393582614775,0.1573295846581459,False
53,"(9, 2)",token_reinforcement,smart,16.56886278466036,0.15728771090507507,False
54,"(8, 9)",token_reinforcement,smart,17.03442721298277,0.16045351773500444,False
55,"(5, 8)",token_reinforcement,smart,18.380454608753606,0.17290959507226944,False
56,"(11, 4)",token_reinforcement,smart,18.12282640581278,0.18704111129045486,False
57,"(0, 10)",uniform_lower_diagonal,smart,18.235736558096686,0.18534443527460098,False
58,"(5, 11)",initial_token_reference_attention,smart,19.08488131848282,0.18805905282497407,False
59,"(10, 5)",sentence_beginning_salience,smart,18.900210170564698,0.19413322806358338,False
60,"(7, 4)",sentence_beginning_salience,smart,20.088491258099715,0.18315683752298356,False
61,"(5, 6)",token_reinforcement,smart,21.338723406970296,0.20787421315908433,False
62,"(9, 7)",token_reinforcement,smart,21.43478275294399,0.22322364747524262,False
63,"(11, 0)",uniform_lower_diagonal,smart,21.637588033975632,0.22765689790248872,False
64,"(3, 10)",initial_token_reference_attention,smart,22.491364027331336,0.24235492944717407,False
65,"(1, 10)",uniform_lower_diagonal,smart,22.611620882434636,0.24110329449176787,False
66,"(6, 3)",token_reinforcement,smart,22.876826059398027,0.26269708573818207,False
67,"(8, 10)",token_reinforcement,smart,24.245648917722285,0.27899433821439745,False
68,"(6, 1)",token_reinforcement,smart,25.366038288224395,0.26528434455394745,False
69,"(2, 11)",token_reinforcement,smart,24.568407031674873,0.2549499198794365,False
70,"(5, 7)",token_reinforcement,smart,24.494830204571468,0.2825661197304726,False
71,"(2, 7)",uniform_lower_diagonal,smart,24.455986270017423,0.2776886120438576,False
72,"(0, 2)",uniform_lower_diagonal,smart,24.586204624497405,0.28104702979326246,False
73,"(6, 4)",initial_token_reference_attention,smart,25.19225495614745,0.28775291293859484,False
74,"(1, 8)",uniform_lower_diagonal,smart,25.398392617730128,0.28336651921272277,False
75,"(7, 9)",token_reinforcement,smart,26.482390097542822,0.2827671006321907,False
76,"(1, 7)",uniform_lower_diagonal,smart,26.42164404006308,0.2774613469839096,False
77,"(6, 5)",token_reinforcement,smart,26.03713009988379,0.2868282303214073,False
78,"(1, 11)",lexical_diversity_focus,smart,25.929019983602878,0.28818884789943694,False
79,"(7, 3)",token_reinforcement,smart,26.105238522885276,0.3211698353290558,False
80,"(10, 9)",token_reinforcement,smart,27.861640653298217,0.33282422125339506,False
81,"(2, 10)",uniform_lower_diagonal,smart,28.39107022745413,0.3341784730553627,False
82,"(11, 10)",initial_token_reference_attention,smart,29.29092204558658,0.3394655972719193,False
83,"(0, 0)",uniform_lower_diagonal,smart,29.302303891661143,0.3335720032453537,False
84,"(2, 1)",token_reinforcement,smart,30.115965853594503,0.3267276495695114,False
85,"(10, 4)",token_reinforcement,smart,31.25606071252623,0.3366297036409378,False
86,"(1, 4)",uniform_lower_diagonal,smart,31.90413836853319,0.33424765765666964,False
87,"(11, 3)",token_reinforcement,smart,31.89276131676557,0.3339755207300186,False
88,"(5, 10)",token_reinforcement,smart,34.11098985123505,0.3640337437391281,False
89,"(8, 4)",token_reinforcement,smart,35.48497642023788,0.3681361973285675,False
90,"(7, 5)",token_reinforcement,smart,37.239599690048955,0.3600968480110168,False
91,"(8, 2)",token_reinforcement,smart,37.105377773733686,0.34477944374084474,False
92,"(9, 10)",token_reinforcement,smart,38.83806378884477,0.36912047266960146,False
93,"(0, 8)",uniform_lower_diagonal,smart,38.799531385154566,0.3753663063049316,False
94,"(11, 11)",initial_token_reference_attention,smart,38.421703469249486,0.3788341283798218,False
95,"(0, 6)",uniform_lower_diagonal,smart,39.55796495320173,0.40117653608322146,False
96,"(8, 8)",token_reinforcement,smart,42.9371224436376,0.4124025136232376,False
97,"(2, 2)",previous_attention,smart,42.31489428106704,0.416000971198082,False
98,"(7, 0)",token_reinforcement,smart,44.62948360540055,0.466436368227005,False
99,"(1, 6)",uniform_lower_diagonal,smart,45.07812996767045,0.47429816126823426,False
100,"(4, 7)",first_token_dominance,smart,45.96335754767911,0.48391071557998655,False
