k,head,program,strategy,increase,kl_div,spike
1,"(7, 2)",initial_element_reinforcement,smart,0.0,-9.98377799987793e-08,False
2,"(5, 1)",cls_attention,smart,0.5649295062329143,0.0016699863830581,False
3,"(4, 11)",previous_attention,smart,1.4040812984567823,0.0022838733857497,False
4,"(7, 10)",sentence_beginning_salience,smart,2.1698349895838707,0.0035730638541281,False
5,"(6, 9)",initial_element_reinforcement,smart,2.1698349895838707,0.0035730638541281,False
6,"(10, 10)",sentence_beginning_salience,smart,2.654561364613194,0.0054380767047405,False
7,"(10, 8)",sentence_beginning_salience,smart,2.62174501302878,0.0062813987024128,False
8,"(10, 1)",sentence_beginning_salience,smart,3.298261071813357,0.008308480400592,False
9,"(9, 9)",sentence_beginning_salience,smart,3.280778829885503,0.0091932702809572,False
10,"(9, 11)",sentence_beginning_salience,smart,3.392083451441593,0.0108083713799715,False
11,"(9, 6)",sentence_beginning_salience,smart,3.643897198222764,0.0123258447274565,False
12,"(8, 1)",sentence_beginning_salience,smart,4.712977294502813,0.0157738486304879,False
13,"(3, 0)",sentence_beginning_salience,smart,5.324081698695904,0.0169233450666069,False
14,"(10, 6)",sentence_beginning_salience,smart,5.796457592502517,0.0213655423372983,False
15,"(9, 1)",sentence_beginning_salience,smart,6.709755500763916,0.0233347689732909,False
16,"(11, 9)",sentence_beginning_salience,smart,7.346470290044415,0.0243978736922144,False
17,"(6, 10)",sentence_beginning_salience,smart,7.450322059002087,0.028098626807332,False
18,"(5, 5)",sentence_beginning_salience,smart,7.204833714633781,0.0318882446736097,False
19,"(7, 11)",sentence_beginning_salience,smart,8.21123435176374,0.0352510973811149,False
20,"(9, 4)",sentence_beginning_salience,smart,7.814795151000487,0.0370405662804842,False
21,"(0, 1)",lexical_diversity_focus,smart,7.816148899166519,0.0365216851234436,False
22,"(10, 2)",sentence_beginning_salience,smart,7.925523249233956,0.0389086842536926,False
23,"(11, 5)",sentence_beginning_salience,smart,7.726128271442327,0.0402542360126972,False
24,"(7, 7)",sentence_beginning_salience,smart,8.048491475285243,0.0440679810941219,False
25,"(10, 0)",sentence_beginning_salience,smart,8.23783899145774,0.0491512633860111,False
26,"(5, 0)",sentence_beginning_salience,smart,9.345683055815424,0.053939663618803,False
27,"(3, 4)",sentence_beginning_salience,smart,9.893051852270434,0.0557557567954063,False
28,"(5, 9)",sentence_beginning_salience,smart,10.498787368447433,0.0711815863847732,False
29,"(7, 1)",sentence_beginning_salience,smart,11.123669899192006,0.0741159409284591,False
30,"(9, 5)",token_reinforcement,smart,11.153581407131268,0.0667901337146759,False
31,"(4, 10)",token_reinforcement,smart,11.984207038782166,0.0827428504824638,False
32,"(10, 3)",sentence_beginning_salience,smart,11.773378320445996,0.0887293972074985,False
33,"(8, 11)",sentence_beginning_salience,smart,12.19550890346313,0.0822654739022255,False
34,"(0, 9)",uniform_lower_diagonal,smart,12.565369608716358,0.0768636681139469,False
35,"(11, 1)",token_reinforcement,smart,12.047321238912506,0.0758903615176677,False
36,"(6, 6)",token_reinforcement,smart,12.131568986758388,0.077053028345108,False
37,"(8, 3)",token_reinforcement,smart,11.958618297129034,0.0800196662545204,False
38,"(9, 8)",sentence_beginning_salience,smart,12.068266548167532,0.0842087656259536,False
39,"(8, 0)",token_reinforcement,smart,12.72739645572475,0.0902961015701293,False
40,"(11, 7)",token_reinforcement,smart,13.090919082549368,0.1153142258524894,False
