k,head,program,strategy,increase,kl_div,spike
1,"(6, 9)",initial_element_reinforcement,smart,0.0,-9.98377799987793e-08,False
2,"(4, 11)",previous_attention,smart,0.8621834405472818,0.0004478865710552782,False
3,"(5, 1)",cls_attention,smart,1.4040812984567823,0.0022838733857497573,False
4,"(7, 2)",initial_element_reinforcement,smart,1.4040812984567823,0.0022838733857497573,False
5,"(9, 9)",sentence_beginning_salience,smart,1.3548154542926014,0.003426951775327325,False
6,"(7, 10)",sentence_beginning_salience,smart,2.1236485571937025,0.0044410762842744585,False
7,"(9, 6)",sentence_beginning_salience,smart,2.3723567430419967,0.00622828914783895,False
8,"(10, 10)",sentence_beginning_salience,smart,2.8705943574885033,0.008437019772827625,False
9,"(10, 8)",sentence_beginning_salience,smart,2.810255621716126,0.009629240073263646,False
10,"(10, 1)",sentence_beginning_salience,smart,3.5498482624394816,0.011115331389009952,False
11,"(9, 11)",sentence_beginning_salience,smart,3.6438971982227635,0.01232584472745657,False
12,"(10, 6)",sentence_beginning_salience,smart,4.077395244868077,0.017010973021388053,False
13,"(8, 1)",sentence_beginning_salience,smart,5.18604813217224,0.020443807169795037,False
14,"(9, 4)",sentence_beginning_salience,smart,4.721072772373613,0.023016899079084396,False
15,"(3, 0)",sentence_beginning_salience,smart,5.356179894036707,0.023590217903256418,False
16,"(7, 11)",sentence_beginning_salience,smart,6.357277437006029,0.025789200142025948,False
17,"(5, 5)",sentence_beginning_salience,smart,6.213163995867295,0.027896489202976226,False
18,"(9, 1)",sentence_beginning_salience,smart,7.137056828112398,0.029845685139298438,False
19,"(11, 9)",sentence_beginning_salience,smart,7.740018154126986,0.030107113346457482,False
20,"(6, 10)",sentence_beginning_salience,smart,7.814795151000487,0.0370405662804842,False
21,"(3, 4)",sentence_beginning_salience,smart,8.326841704206771,0.03948702067136765,False
22,"(11, 5)",sentence_beginning_salience,smart,8.148268520726447,0.04083041399717331,False
23,"(10, 2)",sentence_beginning_salience,smart,8.249422082673314,0.043173393607139586,False
24,"(7, 7)",sentence_beginning_salience,smart,8.593474841346026,0.04663371369242668,False
25,"(5, 9)",sentence_beginning_salience,smart,9.134744131709516,0.060120081156492235,False
26,"(0, 1)",lexical_diversity_focus,smart,9.124689151615495,0.06027347445487976,False
27,"(10, 0)",sentence_beginning_salience,smart,9.31147471845387,0.06550427675247192,False
28,"(5, 0)",sentence_beginning_salience,smart,10.498787368447433,0.07118158638477326,False
29,"(7, 1)",sentence_beginning_salience,smart,11.123669899192006,0.07411594092845916,False
30,"(8, 11)",sentence_beginning_salience,smart,11.574686597670041,0.06985836327075959,False
31,"(4, 10)",token_reinforcement,smart,12.361546455167348,0.08663905635476113,False
32,"(6, 6)",token_reinforcement,smart,12.410187827147174,0.08598521202802659,False
33,"(8, 3)",token_reinforcement,smart,12.087754575206887,0.08825644254684448,False
34,"(9, 8)",sentence_beginning_salience,smart,12.20013615613885,0.0942684330046177,False
35,"(9, 5)",token_reinforcement,smart,12.262706913735688,0.08412602841854096,False
36,"(0, 9)",uniform_lower_diagonal,smart,12.67764299116709,0.07876367717981339,False
37,"(11, 7)",token_reinforcement,smart,12.339323303757618,0.09024360179901122,False
38,"(11, 1)",token_reinforcement,smart,12.360729317352622,0.1032608687877655,False
39,"(10, 3)",sentence_beginning_salience,smart,12.4200607948195,0.11009887307882309,False
40,"(0, 3)",rare_word_dominance,smart,12.420139011091527,0.10965772718191147,False
41,"(6, 2)",token_reinforcement,smart,11.984647752985767,0.11092143058776856,False
42,"(7, 6)",token_reinforcement,smart,12.719950896578126,0.11167157143354416,False
43,"(0, 5)",lexical_diversity_focus,smart,12.670389095728705,0.11059476286172867,False
44,"(8, 0)",token_reinforcement,smart,13.411510916233553,0.11644974797964096,False
45,"(0, 11)",uniform_lower_diagonal,smart,12.461119709233175,0.11304574757814408,False
46,"(10, 11)",token_reinforcement,smart,12.829829238942438,0.11573023051023483,False
47,"(4, 4)",token_reinforcement,smart,13.651497159214623,0.11861824840307236,False
48,"(8, 6)",sentence_beginning_salience,smart,14.481697818118684,0.1264999806880951,False
49,"(4, 8)",token_reinforcement,smart,15.619697598353005,0.12665656805038453,False
50,"(9, 0)",token_reinforcement,smart,16.640998527977636,0.1330641284584999,False
51,"(4, 2)",token_reinforcement,smart,16.38532822645818,0.14165549278259276,False
52,"(8, 9)",token_reinforcement,smart,16.756464998690586,0.14563387781381607,False
53,"(10, 7)",token_reinforcement,smart,17.487616049420918,0.16075346767902374,False
54,"(9, 2)",token_reinforcement,smart,17.03442721298277,0.16045351773500444,False
55,"(5, 11)",initial_token_reference_attention,smart,17.8047249428459,0.16369036883115767,False
56,"(10, 5)",sentence_beginning_salience,smart,17.567684753174234,0.16882264465093613,False
57,"(11, 4)",token_reinforcement,smart,17.358560535941407,0.1813050776720047,False
