k,head,program,strategy,increase,kl_div,spike
1,"(7, 2)",initial_element_reinforcement,smart,0.0,-9.98377799987793e-08,False
2,"(5, 1)",cls_attention,smart,0.5649295062329143,0.0016699863830581308,False
3,"(6, 9)",initial_element_reinforcement,smart,0.5649295062329143,0.0016699863830581308,False
4,"(9, 9)",sentence_beginning_salience,smart,0.5126581419034062,0.003085009893402457,False
5,"(7, 10)",sentence_beginning_salience,smart,1.294345267676967,0.003914636000990868,False
6,"(4, 11)",previous_attention,smart,2.1236485571937025,0.0044410762842744585,False
7,"(10, 10)",sentence_beginning_salience,smart,2.637122387834075,0.006517395656555891,False
8,"(10, 8)",sentence_beginning_salience,smart,2.5861877156759476,0.007737614586949349,False
9,"(9, 11)",sentence_beginning_salience,smart,2.68426623039997,0.00942225307226181,False
10,"(9, 6)",sentence_beginning_salience,smart,2.892393233871248,0.010901395231485367,False
11,"(8, 1)",sentence_beginning_salience,smart,3.970777728920889,0.013776443526148796,False
12,"(10, 1)",sentence_beginning_salience,smart,4.712977294502813,0.01577384863048792,False
13,"(10, 6)",sentence_beginning_salience,smart,5.18604813217224,0.020443807169795037,False
14,"(3, 0)",sentence_beginning_salience,smart,5.796457592502517,0.021365542337298392,False
15,"(7, 11)",sentence_beginning_salience,smart,6.790428062781361,0.024288260377943516,False
16,"(9, 4)",sentence_beginning_salience,smart,6.357277437006029,0.025789200142025948,False
17,"(5, 5)",sentence_beginning_salience,smart,6.213163995867295,0.027896489202976226,False
18,"(11, 9)",sentence_beginning_salience,smart,6.814289986913364,0.028267186880111695,False
19,"(9, 1)",sentence_beginning_salience,smart,7.740018154126986,0.030107113346457482,False
20,"(0, 1)",lexical_diversity_focus,smart,7.746418969563064,0.029812173545360567,False
21,"(6, 10)",sentence_beginning_salience,smart,7.816148899166519,0.0365216851234436,False
22,"(10, 2)",sentence_beginning_salience,smart,7.925523249233956,0.03890868425369263,False
23,"(11, 5)",sentence_beginning_salience,smart,7.726128271442327,0.04025423601269722,False
