k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
1,"(10, 2)",initial_token_attention,1,smart,0.0083077121974303,0.0010652532906533,6
2,"(10, 1)",initial_token_attention,1,smart,0.0086151012889746,0.0020113895157282,6
3,"(6, 9)",cls_attention,1,smart,-0.6633480896656324,0.0035132152349979,6
4,"(5, 1)",cls_attention,1,smart,-0.6251862761961215,0.0060475473920814,6
5,"(7, 2)",cls_attention,1,smart,-0.460792145148411,0.0074810902934405,6
6,"(4, 11)",previous_attention,1,smart,-0.1322718588934046,0.0087215613533044,6
7,"(7, 1)",initial_token_attention,1,smart,0.1771068590557415,0.010167443108512,6
8,"(11, 9)",initial_token_attention,1,smart,-0.2135142477716519,0.0127920427668141,6
9,"(10, 0)",initial_token_attention,1,smart,-0.2058038401692566,0.0146051100420299,6
10,"(11, 2)",initial_token_attention,1,smart,1.0038506419448705,0.0178802745742723,6
11,"(7, 7)",initial_token_attention,1,smart,0.9243134907948786,0.0183311772427987,6
12,"(5, 5)",initial_token_attention,1,smart,0.6361639857461907,0.0207400942401727,6
13,"(6, 6)",initial_token_attention,1,smart,0.4549912320044895,0.0223765524174086,6
14,"(10, 8)",initial_token_attention,1,smart,0.101134714981626,0.0241866845404729,6
15,"(3, 0)",initial_token_attention,1,smart,-0.0733334110827843,0.0241215188847854,6
16,"(0, 1)",repeated_attention,1,smart,-0.0822966363249952,0.0241433957172557,6
17,"(9, 6)",initial_token_attention,1,smart,0.0839775504555285,0.0252819866256322,6
18,"(9, 9)",sentence_start_dominance,1,smart,0.2021487951474977,0.0283463769988156,6
19,"(9, 5)",sentence_initial_dominance,1,smart,-1.720343203993684,0.0281432828877586,6
20,"(8, 1)",initial_token_attention,1,smart,-1.9935828405133864,0.0322866465407423,6
21,"(10, 10)",initial_token_attention,1,smart,-1.8115494947969548,0.0338068508962169,6
22,"(9, 11)",initial_token_attention,1,smart,-1.492048024781801,0.0344391455722507,6
23,"(3, 4)",initial_token_attention,1,smart,-1.6696160646077265,0.0362357958825305,6
24,"(11, 7)",initial_token_attention,1,smart,-0.7344831094723496,0.0396111746504902,6
25,"(11, 5)",initial_token_attention,1,smart,-0.2976022499177347,0.0433203779207542,6
26,"(9, 4)",initial_token_attention,1,smart,-0.3462717356001825,0.0438093335588928,6
27,"(7, 10)",initial_token_attention,1,smart,-0.1648400476295224,0.0446127126924693,6
28,"(6, 10)",initial_token_attention,1,smart,0.0257492291136026,0.049316759428475,6
29,"(9, 8)",sentence_initial_dominance,1,smart,-1.440972483437424,0.0490389868686907,6
30,"(10, 6)",initial_token_attention,1,smart,-1.36646972737408,0.0513438879372552,6
31,"(11, 1)",sentence_initial_dominance,1,smart,-3.045613352144548,0.05134594717063,6
32,"(7, 11)",initial_token_attention,1,smart,-2.9486139101015043,0.0545547189190983,6
33,"(6, 2)",sentence_initial_dominance,1,smart,-4.1299547629687,0.0547539398795925,6
34,"(7, 6)",sentence_initial_dominance,1,smart,-5.068048806331123,0.0544238592172041,6
35,"(8, 3)",initial_token_attention,1,smart,-4.902484822870978,0.0567541138152591,6
36,"(5, 9)",sentence_initial_dominance,1,smart,-5.571243742067339,0.056279577629175,6
37,"(10, 3)",sentence_initial_dominance,1,smart,-7.450234561946978,0.0559232397237792,6
38,"(5, 0)",initial_token_attention,1,smart,-7.127710350251196,0.0602457805001176,6
39,"(8, 11)",sentence_initial_dominance,1,smart,-8.657863908075072,0.0603198929037898,6
40,"(9, 1)",initial_token_attention,1,smart,-8.464149821736362,0.0637275032047182,6
41,"(8, 0)",sentence_initial_dominance,1,smart,-10.026851892198312,0.0629787814687006,6
42,"(4, 10)",initial_token_attention,1,smart,-9.929107592011958,0.0653556691482663,6
43,"(1, 8)",uniform_lower_diagonal,1,smart,-2.436313,0.095861,6
44,"(4, 8)",token_reinforcement,1,smart,-1.693,0.097648,6
45,"(11, 4)",token_reinforcement,1,smart,-2.068389,0.098445,6
46,"(5, 8)",token_reinforcement,1,smart,-1.394834,0.109543,6
47,"(9, 7)",token_reinforcement,1,smart,-1.70789,0.113772,6
48,"(0, 3)",rare_word_dominance,1,smart,-1.744398,0.114351,6
49,"(10, 11)",token_reinforcement,1,smart,-1.469204,0.115811,6
50,"(1, 10)",uniform_lower_diagonal,1,smart,-1.671615,0.116028,6
51,"(0, 11)",uniform_lower_diagonal,1,smart,-2.342594,0.109934,6
52,"(5, 11)",initial_token_reference_attention,1,smart,-1.510238,0.116174,6
53,"(0, 10)",uniform_lower_diagonal,1,smart,-1.282367,0.111943,6
54,"(9, 2)",token_reinforcement,1,smart,-1.498604,0.113132,6
55,"(0, 5)",lexical_diversity_focus,1,smart,-1.501009,0.112181,6
56,"(7, 0)",token_reinforcement,1,smart,-1.183148,0.11983,6
57,"(0, 2)",uniform_lower_diagonal,1,smart,-1.227395,0.121722,6
58,"(1, 5)",uniform_lower_diagonal,1,smart,-0.978942,0.12054,6
59,"(0, 9)",uniform_lower_diagonal,1,smart,-0.87761,0.123646,6
60,"(6, 1)",token_reinforcement,1,smart,-0.225878,0.124938,6
61,"(0, 6)",uniform_lower_diagonal,1,smart,0.044174,0.130046,6
62,"(3, 10)",initial_token_reference_attention,1,smart,0.44277,0.141282,6
63,"(11, 6)",initial_element_reinforcement,2,smart,0.44277,0.141282,6
64,"(9, 0)",token_reinforcement,1,smart,1.049173,0.145327,6
65,"(7, 9)",token_reinforcement,1,smart,1.353436,0.14457,6
66,"(2, 7)",uniform_lower_diagonal,1,smart,1.386418,0.144471,6
67,"(8, 10)",token_reinforcement,1,smart,2.435294,0.150094,6
68,"(10, 5)",sentence_beginning_salience,1,smart,2.171536,0.1533,6
69,"(7, 4)",sentence_beginning_salience,1,smart,2.518198,0.147277,6
70,"(1, 11)",lexical_diversity_focus,1,smart,2.474451,0.150373,6
71,"(4, 4)",token_reinforcement,1,smart,3.168087,0.145347,6
72,"(4, 6)",token_reinforcement,1,smart,3.617269,0.150435,6
73,"(5, 6)",token_reinforcement,1,smart,4.746112,0.178611,6
74,"(11, 0)",uniform_lower_diagonal,1,smart,4.915457,0.179933,6
75,"(1, 6)",uniform_lower_diagonal,1,smart,5.001725,0.179535,6
76,"(8, 9)",token_reinforcement,1,smart,5.949285,0.17946,6
77,"(8, 6)",sentence_beginning_salience,1,smart,6.39305,0.183888,6
78,"(10, 7)",token_reinforcement,1,smart,6.832968,0.200605,6
79,"(6, 5)",token_reinforcement,1,smart,6.630413,0.205216,6
80,"(0, 0)",uniform_lower_diagonal,1,smart,6.294335,0.199138,6
81,"(4, 2)",token_reinforcement,1,smart,6.408025,0.209841,6
82,"(1, 4)",uniform_lower_diagonal,1,smart,7.075891,0.209257,6
83,"(8, 4)",token_reinforcement,1,smart,7.026231,0.212827,6
84,"(10, 9)",token_reinforcement,1,smart,8.44567,0.221945,6
85,"(9, 10)",token_reinforcement,1,smart,9.256402,0.236257,6
86,"(6, 3)",token_reinforcement,1,smart,9.729428,0.264792,6
87,"(11, 10)",initial_token_reference_attention,1,smart,10.561956,0.273686,6
88,"(8, 8)",token_reinforcement,1,smart,11.741616,0.272054,6
89,"(0, 8)",uniform_lower_diagonal,1,smart,11.622603,0.277197,6
90,"(2, 4)",uniform_lower_diagonal,1,smart,12.574188,0.282335,6
91,"(5, 7)",token_reinforcement,1,smart,13.134973,0.308091,6
92,"(2, 2)",previous_attention,1,smart,12.827984,0.296497,6
93,"(7, 3)",token_reinforcement,1,smart,12.437374,0.332503,6
94,"(2, 1)",token_reinforcement,1,smart,13.659202,0.324004,6
95,"(6, 11)",token_reinforcement,1,smart,14.225313,0.346557,6
96,"(1, 7)",uniform_lower_diagonal,1,smart,14.405765,0.346656,6
97,"(2, 6)",initial_token_reference_attention,1,smart,14.531533,0.338344,6
98,"(10, 4)",token_reinforcement,1,smart,15.343756,0.353696,6
99,"(2, 11)",token_reinforcement,1,smart,15.811007,0.349395,6
100,"(7, 8)",token_reinforcement,1,smart,16.683109,0.353475,6
101,"(4, 9)",sentence_position_preference,1,smart,17.683864,0.379409,6
102,"(1, 1)",uniform_lower_diagonal,1,smart,18.614385,0.389944,6
103,"(7, 5)",token_reinforcement,1,smart,20.338937,0.382007,6
