k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
1,"(10, 2)",initial_token_attention,1,smart,0.0083077121974303,0.0010652532906533,19
2,"(10, 1)",initial_token_attention,1,smart,0.0086151012889746,0.0020113895157282,19
3,"(6, 9)",cls_attention,1,smart,-0.6633480896656324,0.0035132152349979,19
4,"(5, 1)",cls_attention,1,smart,-0.6251862761961215,0.0060475473920814,19
5,"(7, 2)",cls_attention,1,smart,-0.460792145148411,0.0074810902934405,19
6,"(4, 11)",previous_attention,1,smart,-0.1322718588934046,0.0087215613533044,19
7,"(7, 1)",initial_token_attention,1,smart,0.1771068590557415,0.010167443108512,19
8,"(11, 9)",initial_token_attention,1,smart,-0.2135142477716519,0.0127920427668141,19
9,"(10, 0)",initial_token_attention,1,smart,-0.2058038401692566,0.0146051100420299,19
10,"(11, 2)",initial_token_attention,1,smart,1.0038506419448705,0.0178802745742723,19
11,"(7, 7)",initial_token_attention,1,smart,0.9243134907948786,0.0183311772427987,19
12,"(5, 5)",initial_token_attention,1,smart,0.6361639857461907,0.0207400942401727,19
13,"(6, 6)",initial_token_attention,1,smart,0.4549912320044895,0.0223765524174086,19
14,"(10, 8)",initial_token_attention,1,smart,0.101134714981626,0.0241866845404729,19
15,"(3, 0)",initial_token_attention,1,smart,-0.0733334110827843,0.0241215188847854,19
16,"(0, 1)",repeated_attention,1,smart,-0.0822966363249952,0.0241433957172557,19
17,"(9, 6)",initial_token_attention,1,smart,0.0839775504555285,0.0252819866256322,19
18,"(9, 9)",sentence_start_dominance,1,smart,0.2021487951474977,0.0283463769988156,19
19,"(9, 5)",sentence_initial_dominance,1,smart,-1.720343203993684,0.0281432828877586,19
20,"(8, 1)",initial_token_attention,1,smart,-1.9935828405133864,0.0322866465407423,19
21,"(10, 10)",initial_token_attention,1,smart,-1.8115494947969548,0.0338068508962169,19
22,"(9, 11)",initial_token_attention,1,smart,-1.492048024781801,0.0344391455722507,19
23,"(3, 4)",initial_token_attention,1,smart,-1.6696160646077265,0.0362357958825305,19
24,"(11, 7)",initial_token_attention,1,smart,-0.7344831094723496,0.0396111746504902,19
25,"(11, 5)",initial_token_attention,1,smart,-0.2976022499177347,0.0433203779207542,19
26,"(9, 4)",initial_token_attention,1,smart,-0.3462717356001825,0.0438093335588928,19
27,"(7, 10)",initial_token_attention,1,smart,-0.1648400476295224,0.0446127126924693,19
28,"(6, 10)",initial_token_attention,1,smart,0.0257492291136026,0.049316759428475,19
29,"(9, 8)",sentence_initial_dominance,1,smart,-1.440972483437424,0.0490389868686907,19
30,"(10, 6)",initial_token_attention,1,smart,-1.36646972737408,0.0513438879372552,19
31,"(11, 1)",sentence_initial_dominance,1,smart,-3.045613352144548,0.05134594717063,19
32,"(7, 11)",initial_token_attention,1,smart,-2.9486139101015043,0.0545547189190983,19
33,"(6, 2)",sentence_initial_dominance,1,smart,-4.1299547629687,0.0547539398795925,19
34,"(7, 6)",sentence_initial_dominance,1,smart,-5.068048806331123,0.0544238592172041,19
35,"(8, 3)",initial_token_attention,1,smart,-4.902484822870978,0.0567541138152591,19
36,"(5, 9)",sentence_initial_dominance,1,smart,-5.571243742067339,0.056279577629175,19
37,"(10, 3)",sentence_initial_dominance,1,smart,-7.450234561946978,0.0559232397237792,19
38,"(5, 0)",initial_token_attention,1,smart,-7.127710350251196,0.0602457805001176,19
39,"(8, 11)",sentence_initial_dominance,1,smart,-8.657863908075072,0.0603198929037898,19
40,"(9, 1)",initial_token_attention,1,smart,-8.464149821736362,0.0637275032047182,19
41,"(8, 0)",sentence_initial_dominance,1,smart,-10.026851892198312,0.0629787814687006,19
42,"(4, 10)",initial_token_attention,1,smart,-9.929107592011958,0.0653556691482663,19
43,"(8, 6)",sentence_beginning_salience,1,smart,-2.015709,0.100249,19
44,"(11, 6)",initial_element_reinforcement,2,smart,-2.015709,0.100249,19
45,"(8, 10)",token_reinforcement,1,smart,-1.120464,0.108101,19
46,"(4, 2)",token_reinforcement,1,smart,-1.263381,0.121116,19
47,"(2, 7)",uniform_lower_diagonal,1,smart,-1.362934,0.111553,19
48,"(5, 8)",token_reinforcement,1,smart,-0.708263,0.123287,19
49,"(8, 9)",token_reinforcement,1,smart,-0.104195,0.126344,19
50,"(4, 4)",token_reinforcement,1,smart,0.540842,0.126037,19
51,"(2, 10)",uniform_lower_diagonal,1,smart,0.617589,0.124985,19
52,"(5, 11)",initial_token_reference_attention,1,smart,1.3335,0.129443,19
53,"(0, 3)",rare_word_dominance,1,smart,1.288493,0.128068,19
54,"(0, 10)",uniform_lower_diagonal,1,smart,1.470807,0.125008,19
55,"(5, 7)",token_reinforcement,1,smart,1.509273,0.14125,19
56,"(0, 11)",uniform_lower_diagonal,1,smart,0.881957,0.136399,19
57,"(1, 8)",uniform_lower_diagonal,1,smart,0.858967,0.133354,19
58,"(0, 5)",lexical_diversity_focus,1,smart,0.848421,0.132165,19
59,"(0, 9)",uniform_lower_diagonal,1,smart,0.813851,0.131022,19
60,"(0, 0)",uniform_lower_diagonal,1,smart,0.427942,0.12609,19
61,"(10, 11)",token_reinforcement,1,smart,0.763247,0.127335,19
62,"(9, 0)",token_reinforcement,1,smart,1.350261,0.13138,19
63,"(9, 7)",token_reinforcement,1,smart,1.09728,0.137009,19
64,"(2, 8)",uniform_lower_diagonal,1,smart,0.980959,0.137351,19
65,"(2, 1)",token_reinforcement,1,smart,1.551956,0.137051,19
66,"(3, 10)",initial_token_reference_attention,1,smart,2.113955,0.142955,19
67,"(6, 4)",initial_token_reference_attention,1,smart,1.805981,0.143366,19
68,"(6, 7)",token_reinforcement,1,smart,2.568904,0.160284,19
69,"(11, 10)",initial_token_reference_attention,1,smart,3.356246,0.163945,19
70,"(1, 0)",uniform_lower_diagonal,1,smart,3.251073,0.163881,19
71,"(4, 0)",initial_token_reference_attention,1,smart,4.572952,0.170511,19
