k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
1,"(10, 2)",initial_token_attention,1,smart,0.0083077121974303,0.0010652532906533,22
2,"(10, 1)",initial_token_attention,1,smart,0.0086151012889746,0.0020113895157282,22
3,"(6, 9)",cls_attention,1,smart,-0.6633480896656324,0.0035132152349979,22
4,"(5, 1)",cls_attention,1,smart,-0.6251862761961215,0.0060475473920814,22
5,"(7, 2)",cls_attention,1,smart,-0.460792145148411,0.0074810902934405,22
6,"(4, 11)",previous_attention,1,smart,-0.1322718588934046,0.0087215613533044,22
7,"(7, 1)",initial_token_attention,1,smart,0.1771068590557415,0.010167443108512,22
8,"(11, 9)",initial_token_attention,1,smart,-0.2135142477716519,0.0127920427668141,22
9,"(10, 0)",initial_token_attention,1,smart,-0.2058038401692566,0.0146051100420299,22
10,"(11, 2)",initial_token_attention,1,smart,1.0038506419448705,0.0178802745742723,22
11,"(7, 7)",initial_token_attention,1,smart,0.9243134907948786,0.0183311772427987,22
12,"(5, 5)",initial_token_attention,1,smart,0.6361639857461907,0.0207400942401727,22
13,"(6, 6)",initial_token_attention,1,smart,0.4549912320044895,0.0223765524174086,22
14,"(10, 8)",initial_token_attention,1,smart,0.101134714981626,0.0241866845404729,22
15,"(3, 0)",initial_token_attention,1,smart,-0.0733334110827843,0.0241215188847854,22
16,"(0, 1)",repeated_attention,1,smart,-0.0822966363249952,0.0241433957172557,22
17,"(9, 6)",initial_token_attention,1,smart,0.0839775504555285,0.0252819866256322,22
18,"(9, 9)",sentence_start_dominance,1,smart,0.2021487951474977,0.0283463769988156,22
19,"(9, 5)",sentence_initial_dominance,1,smart,-1.720343203993684,0.0281432828877586,22
20,"(8, 1)",initial_token_attention,1,smart,-1.9935828405133864,0.0322866465407423,22
21,"(10, 10)",initial_token_attention,1,smart,-1.8115494947969548,0.0338068508962169,22
22,"(9, 11)",initial_token_attention,1,smart,-1.492048024781801,0.0344391455722507,22
23,"(3, 4)",initial_token_attention,1,smart,-1.6696160646077265,0.0362357958825305,22
24,"(11, 7)",initial_token_attention,1,smart,-0.7344831094723496,0.0396111746504902,22
25,"(11, 5)",initial_token_attention,1,smart,-0.2976022499177347,0.0433203779207542,22
26,"(9, 4)",initial_token_attention,1,smart,-0.3462717356001825,0.0438093335588928,22
