k,head,program,strategy,increase,kl_div,spike
1,"(15, 16)",cls_attention,smart,-0.09980278494690037,0.0006977682467550039,False
2,"(8, 11)",cls_attention,smart,-0.26678916849501855,0.0009447879157960415,False
3,"(15, 20)",cls_attention,smart,-0.223942385519115,0.0015490090823732316,False
4,"(11, 8)",cls_attention,smart,-0.40925190881298634,0.001953994040377438,False
5,"(11, 3)",initial_element_reinforcement,smart,-0.17179578447534807,0.002200694289058447,False
6,"(16, 28)",cls_attention,smart,0.3185666610481326,0.003078665374778211,False
7,"(11, 11)",initial_element_reinforcement,smart,0.17656395018625726,0.004092610022053122,False
8,"(8, 9)",cls_attention,smart,0.18184466016032672,0.004607919603586197,False
9,"(15, 19)",initial_element_reinforcement,smart,-0.05375428027632103,0.0041857474949210886,False
10,"(14, 13)",initial_element_reinforcement,smart,-0.20968598092318996,0.004526954446919263,False
11,"(6, 25)",initial_element_reinforcement,smart,-0.4485872392295186,0.004593097371980548,False
12,"(15, 21)",initial_element_reinforcement,smart,-0.07287428278512557,0.004483938496559858,False
13,"(15, 8)",initial_element_reinforcement,smart,-0.10235769503124421,0.0055192988365888596,False
14,"(3, 4)",sentence_beginning_salience,smart,-0.12567717296196507,0.005940272239968181,False
15,"(11, 15)",sentence_beginning_salience,smart,0.1299479373490786,0.00797956739552319,False
16,"(20, 29)",sentence_beginning_salience,smart,0.502692491301056,0.008887401223182679,False
17,"(20, 16)",sentence_beginning_salience,smart,0.3748563284170504,0.009243301767855882,False
18,"(18, 21)",sentence_beginning_salience,smart,0.619385502154971,0.009868551976978779,False
19,"(4, 8)",sentence_beginning_salience,smart,0.7008174294375056,0.01053235549479723,False
20,"(18, 30)",sentence_beginning_salience,smart,0.5929043731949643,0.010685865208506585,False
21,"(3, 0)",sentence_beginning_salience,smart,0.5683605053292465,0.011326812393963336,False
22,"(8, 14)",sentence_beginning_salience,smart,0.850148379569324,0.012092711962759494,False
23,"(9, 0)",sentence_beginning_salience,smart,1.0460918646788748,0.013262358680367469,False
24,"(3, 7)",sentence_beginning_salience,smart,1.5004504430492602,0.013604092877358198,False
25,"(18, 7)",sentence_beginning_salience,smart,1.7842877046251453,0.015645113494247197,False
26,"(18, 5)",sentence_beginning_salience,smart,1.8985338625920818,0.017431818507611753,False
27,"(19, 11)",sentence_beginning_salience,smart,1.6325087386627708,0.017787067219614983,False
28,"(17, 3)",sentence_beginning_salience,smart,1.7175321680529556,0.0192849837243557,False
29,"(15, 18)",sentence_beginning_salience,smart,1.9938322400433186,0.020106003060936926,False
30,"(19, 8)",sentence_beginning_salience,smart,1.727838319312254,0.02242303341627121,False
31,"(8, 12)",initial_element_reinforcement,smart,1.6405647510805572,0.020745962113142013,False
32,"(8, 25)",sentence_beginning_salience,smart,1.7965647745154925,0.021529218554496764,False
33,"(3, 1)",sentence_beginning_salience,smart,1.9068857038158438,0.019852604903280734,False
34,"(20, 8)",sentence_beginning_salience,smart,1.9425186587255496,0.019514737837016582,False
35,"(5, 13)",sentence_beginning_salience,smart,2.161499763462777,0.01895007025450468,False
36,"(15, 10)",sentence_beginning_salience,smart,1.8458454715683963,0.01953587792813778,False
37,"(21, 6)",sentence_beginning_salience,smart,1.7880709925523166,0.019948427751660346,False
38,"(17, 0)",sentence_beginning_salience,smart,2.2815905870980098,0.020768124610185623,False
39,"(17, 2)",sentence_beginning_salience,smart,2.7925436221167126,0.022188565507531167,False
40,"(21, 25)",sentence_beginning_salience,smart,2.639521115680374,0.0225217429921031,False
41,"(17, 1)",sentence_beginning_salience,smart,2.609348430405234,0.02426609843969345,False
42,"(19, 9)",sentence_beginning_salience,smart,2.7091361917705896,0.02532364707440138,False
43,"(4, 28)",sentence_beginning_salience,smart,3.305718231129922,0.025945042818784715,False
44,"(4, 17)",sentence_beginning_salience,smart,2.8821606675834213,0.024510419555008413,False
45,"(8, 27)",sentence_beginning_salience,smart,2.7655921078954244,0.02447748277336359,False
46,"(19, 12)",sentence_beginning_salience,smart,2.6981350406820837,0.02543813772499561,False
47,"(5, 16)",sentence_beginning_salience,smart,2.535110614495978,0.026586980558931828,False
48,"(18, 1)",sentence_beginning_salience,smart,2.562749529902776,0.027509873360395433,False
49,"(17, 4)",sentence_beginning_salience,smart,2.638569914259856,0.027013210207223894,False
50,"(3, 6)",sentence_beginning_salience,smart,3.1027145463831864,0.02809169702231884,False
51,"(4, 31)",sentence_beginning_salience,smart,2.9151619320752262,0.02770160250365734,False
52,"(20, 10)",sentence_beginning_salience,smart,2.7043078683139994,0.02853664308786392,False
53,"(4, 4)",sentence_beginning_salience,smart,2.2946512541228996,0.02856127396225929,False
54,"(8, 21)",sentence_beginning_salience,smart,2.2392884670246973,0.028756676614284514,False
55,"(3, 5)",sentence_beginning_salience,smart,2.1442786049482256,0.029176288470625877,False
56,"(11, 7)",sentence_beginning_salience,smart,2.399047671239026,0.03127275295555591,False
57,"(4, 25)",sentence_beginning_salience,smart,2.3146542987798377,0.033369400352239606,False
58,"(5, 20)",sentence_beginning_salience,smart,2.1195645649557155,0.03422197550535202,False
59,"(5, 14)",sentence_beginning_salience,smart,2.474355903540276,0.03421387188136578,False
60,"(7, 24)",sentence_beginning_salience,smart,2.775984380911908,0.0375941701233387,False
61,"(5, 15)",sentence_beginning_salience,smart,2.945265823945152,0.037994175031781194,False
62,"(20, 13)",sentence_beginning_salience,smart,3.198060900340839,0.039114153012633324,False
63,"(6, 11)",sentence_beginning_salience,smart,3.216497643164139,0.04330740980803967,False
64,"(21, 1)",sentence_beginning_salience,smart,3.1406097088033316,0.04366162195801735,False
65,"(3, 16)",sentence_beginning_salience,smart,3.3600888700752543,0.0432258490473032,False
66,"(19, 17)",sentence_beginning_salience,smart,3.5678025035841214,0.04733799695968628,False
67,"(19, 6)",sentence_beginning_salience,smart,3.743126353664521,0.04900389909744263,False
68,"(14, 15)",sentence_beginning_salience,smart,4.065493225294786,0.04771845415234566,False
69,"(6, 15)",sentence_beginning_salience,smart,4.149255154289034,0.04591241776943207,False
70,"(3, 2)",sentence_beginning_salience,smart,4.061150716532489,0.04430567845702171,False
71,"(11, 6)",sentence_beginning_salience,smart,4.716392499065897,0.043407800048589705,False
72,"(4, 12)",sentence_beginning_salience,smart,4.729905382157604,0.045008009672164916,False
73,"(17, 22)",sentence_beginning_salience,smart,4.4252908690155905,0.04323499500751495,False
74,"(10, 16)",sentence_beginning_salience,smart,4.6676528133666455,0.04676337316632271,False
75,"(8, 18)",sentence_beginning_salience,smart,4.726000571145713,0.046257782727479935,False
76,"(19, 25)",sentence_beginning_salience,smart,4.8266130278388975,0.048966873437166214,False
77,"(7, 0)",sentence_beginning_salience,smart,5.03840931597272,0.04995880499482155,False
78,"(18, 23)",sentence_beginning_salience,smart,4.657153869236163,0.04965475276112556,False
79,"(18, 4)",sentence_beginning_salience,smart,4.775987750687471,0.049063004553318024,False
80,"(8, 15)",sentence_beginning_salience,smart,4.995284106759386,0.05035773515701294,False
81,"(17, 15)",sentence_beginning_salience,smart,5.489476336306447,0.050533010810613635,False
82,"(8, 17)",sentence_beginning_salience,smart,5.423562791605795,0.054885388165712354,False
83,"(17, 12)",sentence_beginning_salience,smart,5.188231239075901,0.05574684590101242,False
84,"(21, 23)",sentence_beginning_salience,smart,5.09636055368256,0.05591089129447937,False
85,"(5, 9)",sentence_beginning_salience,smart,5.586864730669203,0.058761635422706605,False
86,"(8, 19)",sentence_beginning_salience,smart,5.438375669152251,0.05946387648582459,False
87,"(19, 15)",sentence_beginning_salience,smart,5.0018298536973695,0.05962585657835007,False
