k,head,program,strategy,increase,kl_div,spike
1,"(7, 2)",initial_element_reinforcement,smart,0.0,-9.98377799987793e-08,False
2,"(5, 1)",cls_attention,smart,0.5649295062329143,0.0016699863830581308,False
3,"(9, 9)",sentence_beginning_salience,smart,0.5126581419034062,0.003085009893402457,False
4,"(10, 10)",sentence_beginning_salience,smart,1.0410149602793308,0.0050512008834630254,False
5,"(4, 11)",previous_attention,smart,1.8558669911668353,0.005337189789861441,False
6,"(6, 9)",initial_element_reinforcement,smart,1.8558669911668353,0.005337189789861441,False
7,"(10, 8)",sentence_beginning_salience,smart,1.8055133540070514,0.006557811610400676,False
8,"(9, 11)",sentence_beginning_salience,smart,1.9017288237860277,0.008019837737083434,False
9,"(9, 6)",sentence_beginning_salience,smart,2.090280368841694,0.009551447723060847,False
10,"(7, 10)",sentence_beginning_salience,smart,2.892393233871248,0.010901395231485367,False
11,"(10, 1)",sentence_beginning_salience,smart,3.6438971982227635,0.01232584472745657,False
12,"(3, 0)",sentence_beginning_salience,smart,4.232775735045678,0.014053805731236935,False
13,"(7, 11)",sentence_beginning_salience,smart,5.235910371431677,0.0165877940133214,False
14,"(10, 6)",sentence_beginning_salience,smart,5.700313427061249,0.021313199773430824,False
15,"(9, 4)",sentence_beginning_salience,smart,5.291127208000657,0.023255805671215057,False
16,"(8, 1)",sentence_beginning_salience,smart,6.357277437006029,0.025789200142025948,False
17,"(9, 1)",sentence_beginning_salience,smart,7.280506576200665,0.02778701242059469,False
18,"(11, 9)",sentence_beginning_salience,smart,7.916592944898608,0.028748130798339842,False
19,"(5, 5)",sentence_beginning_salience,smart,7.740018154126986,0.030107113346457482,False
20,"(10, 2)",sentence_beginning_salience,smart,7.900423329244257,0.03265943676233292,False
21,"(11, 5)",sentence_beginning_salience,smart,7.688885357845931,0.034307343512773515,False
22,"(6, 10)",sentence_beginning_salience,smart,7.72626093744614,0.040627825260162356,False
23,"(0, 1)",lexical_diversity_focus,smart,7.726128271442327,0.04025423601269722,False
