k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
1,"(10, 2)",initial_token_attention,1,smart,0.0083077121974303,0.0010652532906533,21
2,"(10, 1)",initial_token_attention,1,smart,0.0086151012889746,0.0020113895157282,21
3,"(6, 9)",cls_attention,1,smart,-0.6633480896656324,0.0035132152349979,21
4,"(5, 1)",cls_attention,1,smart,-0.6251862761961215,0.0060475473920814,21
5,"(7, 2)",cls_attention,1,smart,-0.460792145148411,0.0074810902934405,21
6,"(4, 11)",previous_attention,1,smart,-0.1322718588934046,0.0087215613533044,21
7,"(7, 1)",initial_token_attention,1,smart,0.1771068590557415,0.010167443108512,21
8,"(11, 9)",initial_token_attention,1,smart,-0.2135142477716519,0.0127920427668141,21
9,"(10, 0)",initial_token_attention,1,smart,-0.2058038401692566,0.0146051100420299,21
10,"(11, 2)",initial_token_attention,1,smart,1.0038506419448705,0.0178802745742723,21
11,"(7, 7)",initial_token_attention,1,smart,0.9243134907948786,0.0183311772427987,21
12,"(5, 5)",initial_token_attention,1,smart,0.6361639857461907,0.0207400942401727,21
13,"(6, 6)",initial_token_attention,1,smart,0.4549912320044895,0.0223765524174086,21
14,"(10, 8)",initial_token_attention,1,smart,0.101134714981626,0.0241866845404729,21
15,"(3, 0)",initial_token_attention,1,smart,-0.0733334110827843,0.0241215188847854,21
16,"(0, 1)",repeated_attention,1,smart,-0.0822966363249952,0.0241433957172557,21
17,"(9, 6)",initial_token_attention,1,smart,0.0839775504555285,0.0252819866256322,21
18,"(9, 9)",sentence_start_dominance,1,smart,0.2021487951474977,0.0283463769988156,21
19,"(9, 5)",sentence_initial_dominance,1,smart,-1.720343203993684,0.0281432828877586,21
20,"(8, 1)",initial_token_attention,1,smart,-1.9935828405133864,0.0322866465407423,21
21,"(10, 10)",initial_token_attention,1,smart,-1.8115494947969548,0.0338068508962169,21
22,"(9, 11)",initial_token_attention,1,smart,-1.492048024781801,0.0344391455722507,21
23,"(3, 4)",initial_token_attention,1,smart,-1.6696160646077265,0.0362357958825305,21
24,"(11, 7)",initial_token_attention,1,smart,-0.7344831094723496,0.0396111746504902,21
25,"(11, 5)",initial_token_attention,1,smart,-0.2976022499177347,0.0433203779207542,21
26,"(9, 4)",initial_token_attention,1,smart,-0.3462717356001825,0.0438093335588928,21
27,"(7, 10)",initial_token_attention,1,smart,-0.1648400476295224,0.0446127126924693,21
28,"(6, 10)",initial_token_attention,1,smart,0.0257492291136026,0.049316759428475,21
29,"(9, 8)",sentence_initial_dominance,1,smart,-1.440972483437424,0.0490389868686907,21
30,"(10, 6)",initial_token_attention,1,smart,-1.36646972737408,0.0513438879372552,21
31,"(11, 1)",sentence_initial_dominance,1,smart,-3.045613352144548,0.05134594717063,21
32,"(7, 11)",initial_token_attention,1,smart,-2.9486139101015043,0.0545547189190983,21
33,"(6, 2)",sentence_initial_dominance,1,smart,-4.1299547629687,0.0547539398795925,21
34,"(7, 6)",sentence_initial_dominance,1,smart,-5.068048806331123,0.0544238592172041,21
35,"(8, 3)",initial_token_attention,1,smart,-4.902484822870978,0.0567541138152591,21
36,"(5, 9)",sentence_initial_dominance,1,smart,-5.571243742067339,0.056279577629175,21
37,"(10, 3)",sentence_initial_dominance,1,smart,-7.450234561946978,0.0559232397237792,21
38,"(5, 0)",initial_token_attention,1,smart,-7.127710350251196,0.0602457805001176,21
39,"(8, 11)",sentence_initial_dominance,1,smart,-8.657863908075072,0.0603198929037898,21
40,"(9, 1)",initial_token_attention,1,smart,-8.464149821736362,0.0637275032047182,21
41,"(8, 0)",sentence_initial_dominance,1,smart,-10.026851892198312,0.0629787814687006,21
42,"(4, 10)",initial_token_attention,1,smart,-9.929107592011958,0.0653556691482663,21
43,"(6, 1)",initial_element_reinforcement,3,smart,-2.304178,0.098079,21
44,"(5, 11)",initial_token_reference_attention,1,smart,-1.580715,0.104854,21
45,"(2, 1)",token_reinforcement,1,smart,-1.140447,0.100599,21
46,"(11, 6)",initial_element_reinforcement,2,smart,-1.140447,0.100599,21
47,"(0, 11)",uniform_lower_diagonal,1,smart,-1.844627,0.095586,21
48,"(8, 9)",token_reinforcement,1,smart,-1.239195,0.094845,21
49,"(0, 5)",lexical_diversity_focus,1,smart,-1.246991,0.093923,21
50,"(0, 9)",uniform_lower_diagonal,1,smart,-1.240196,0.092368,21
51,"(11, 4)",token_reinforcement,1,smart,-1.53783,0.093679,21
52,"(9, 2)",token_reinforcement,1,smart,-1.727058,0.0939,21
53,"(9, 0)",token_reinforcement,1,smart,-1.076542,0.096305,21
54,"(2, 10)",uniform_lower_diagonal,1,smart,-1.067421,0.097871,21
55,"(1, 0)",uniform_lower_diagonal,1,smart,-1.12428,0.100265,21
56,"(5, 8)",token_reinforcement,1,smart,-0.568764,0.108939,21
57,"(10, 7)",token_reinforcement,1,smart,-0.20871,0.116902,21
58,"(4, 4)",token_reinforcement,1,smart,0.405487,0.114481,21
59,"(10, 11)",token_reinforcement,1,smart,0.612871,0.116813,21
60,"(11, 0)",uniform_lower_diagonal,1,smart,0.816828,0.118856,21
61,"(0, 3)",rare_word_dominance,1,smart,0.769045,0.118569,21
62,"(1, 4)",uniform_lower_diagonal,1,smart,1.34114,0.11828,21
63,"(0, 6)",uniform_lower_diagonal,1,smart,1.46847,0.121071,21
64,"(4, 2)",token_reinforcement,1,smart,1.4907,0.1339,21
65,"(1, 8)",uniform_lower_diagonal,1,smart,1.514513,0.13106,21
66,"(9, 7)",token_reinforcement,1,smart,1.300701,0.139001,21
67,"(0, 8)",uniform_lower_diagonal,1,smart,1.050197,0.142247,21
68,"(1, 10)",uniform_lower_diagonal,1,smart,1.16132,0.14088,21
69,"(8, 10)",token_reinforcement,1,smart,2.101638,0.151461,21
70,"(0, 10)",uniform_lower_diagonal,1,smart,2.575715,0.150725,21
71,"(1, 6)",uniform_lower_diagonal,1,smart,2.533002,0.148617,21
72,"(1, 11)",lexical_diversity_focus,1,smart,2.486531,0.151353,21
73,"(7, 9)",token_reinforcement,1,smart,2.944103,0.152112,21
74,"(5, 6)",token_reinforcement,1,smart,3.670769,0.173997,21
75,"(10, 4)",token_reinforcement,1,smart,4.017805,0.185126,21
76,"(1, 3)",initial_token_reference_attention,1,smart,4.405094,0.190703,21
77,"(0, 0)",uniform_lower_diagonal,1,smart,4.409225,0.181282,21
78,"(3, 10)",initial_token_reference_attention,1,smart,5.003237,0.195974,21
79,"(7, 4)",sentence_beginning_salience,1,smart,5.25695,0.187421,21
80,"(7, 3)",token_reinforcement,1,smart,4.69367,0.206864,21
81,"(8, 7)",token_reinforcement,1,smart,5.149068,0.213747,21
82,"(11, 3)",token_reinforcement,1,smart,5.249103,0.211717,21
83,"(5, 7)",token_reinforcement,1,smart,5.499321,0.236737,21
84,"(4, 8)",token_reinforcement,1,smart,6.687836,0.24931,21
85,"(4, 5)",token_reinforcement,1,smart,7.059728,0.271442,21
86,"(8, 6)",sentence_beginning_salience,1,smart,7.356214,0.270719,21
87,"(6, 4)",initial_token_reference_attention,1,smart,7.265454,0.269199,21
88,"(3, 3)",initial_token_reference_attention,1,smart,7.497844,0.281187,21
89,"(11, 10)",initial_token_reference_attention,1,smart,8.357968,0.289506,21
90,"(8, 4)",token_reinforcement,1,smart,8.731292,0.292934,21
91,"(0, 7)",uniform_lower_diagonal,1,smart,9.161769,0.307609,21
92,"(10, 5)",sentence_beginning_salience,1,smart,8.841921,0.308926,21
93,"(6, 3)",token_reinforcement,1,smart,9.290328,0.337264,21
94,"(6, 11)",token_reinforcement,1,smart,9.883764,0.358066,21
95,"(3, 6)",uniform_lower_diagonal,1,smart,10.781914,0.377873,21
96,"(8, 8)",token_reinforcement,1,smart,12.074841,0.3817,21
97,"(6, 7)",token_reinforcement,1,smart,13.452467,0.387457,21
98,"(1, 7)",uniform_lower_diagonal,1,smart,13.561451,0.373342,21
99,"(3, 2)",uniform_lower_diagonal,1,smart,14.124321,0.397517,21
100,"(2, 7)",uniform_lower_diagonal,1,smart,15.059701,0.420772,21
101,"(4, 6)",token_reinforcement,1,smart,16.189043,0.450753,21
102,"(2, 11)",token_reinforcement,1,smart,16.568621,0.432335,21
103,"(10, 9)",token_reinforcement,1,smart,18.173951,0.435915,21
