k,head,program,strategy,increase,kl_div,spike
1,"(15, 20)",cls_attention,smart,0.0452885296665968,0.0004974555689841,False
2,"(15, 16)",cls_attention,smart,-0.0586767787389667,0.0013687117490917,False
3,"(11, 8)",cls_attention,smart,-0.2290348489580131,0.0017656655516475,False
4,"(11, 11)",initial_element_reinforcement,smart,-0.3823982619002025,0.0026601795339956,False
5,"(16, 28)",cls_attention,smart,0.114085060734878,0.0038076306227594,False
6,"(8, 11)",cls_attention,smart,-0.0610827874773166,0.0039422228466719,False
7,"(11, 3)",initial_element_reinforcement,smart,0.1765639501862572,0.0040926100220531,False
8,"(15, 8)",initial_element_reinforcement,smart,0.1493021600450046,0.005386983975768,False
9,"(8, 9)",cls_attention,smart,0.1525529702613713,0.0059548489749431,False
10,"(15, 19)",initial_element_reinforcement,smart,-0.0752769066530217,0.0054267979227006,False
11,"(15, 21)",initial_element_reinforcement,smart,0.2968364612221309,0.0054842463694512,False
12,"(14, 13)",initial_element_reinforcement,smart,0.1298773619396514,0.0055572979617863,False
13,"(20, 29)",sentence_beginning_salience,smart,0.5039330056741221,0.0062904473394155,False
14,"(6, 25)",initial_element_reinforcement,smart,0.2688381829054125,0.0063605286180973,False
15,"(18, 21)",sentence_beginning_salience,smart,0.5157062582208919,0.0069084643851965,False
16,"(11, 15)",sentence_beginning_salience,smart,0.7664911530222547,0.0086016054265201,False
17,"(3, 4)",sentence_beginning_salience,smart,0.7517010999195431,0.0094612684100866,False
18,"(3, 0)",sentence_beginning_salience,smart,0.7652900955055885,0.0105642383918166,False
19,"(3, 7)",sentence_beginning_salience,smart,1.2343764060679072,0.0113151592202484,False
20,"(4, 8)",sentence_beginning_salience,smart,1.2752555974807351,0.0115059074014425,False
21,"(18, 30)",sentence_beginning_salience,smart,1.163999826080259,0.0124369173310697,False
22,"(18, 7)",sentence_beginning_salience,smart,1.440403594536896,0.0154243525117635,False
23,"(20, 16)",sentence_beginning_salience,smart,1.2977013520500509,0.0139887735247612,False
24,"(9, 0)",sentence_beginning_salience,smart,1.5084570395311636,0.014811672270298,False
25,"(8, 14)",sentence_beginning_salience,smart,1.7842877046251453,0.0156451134942471,False
26,"(18, 5)",sentence_beginning_salience,smart,1.8985338625920816,0.0174318185076117,False
27,"(8, 12)",initial_element_reinforcement,smart,1.786765450380266,0.0161488668993115,False
28,"(19, 8)",sentence_beginning_salience,smart,1.5291695526715192,0.0180747900158166,False
29,"(19, 11)",sentence_beginning_salience,smart,1.2687559414205904,0.0182872692123055,False
30,"(3, 1)",sentence_beginning_salience,smart,1.4019447666032785,0.0168627630919218,False
