k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
1,"(10, 2)",initial_token_attention,1,smart,0.0083077121974303,0.0010652532906533,18
2,"(10, 1)",initial_token_attention,1,smart,0.0086151012889746,0.0020113895157282,18
3,"(6, 9)",cls_attention,1,smart,-0.6633480896656324,0.0035132152349979,18
4,"(5, 1)",cls_attention,1,smart,-0.6251862761961215,0.0060475473920814,18
5,"(7, 2)",cls_attention,1,smart,-0.460792145148411,0.0074810902934405,18
6,"(4, 11)",previous_attention,1,smart,-0.1322718588934046,0.0087215613533044,18
7,"(7, 1)",initial_token_attention,1,smart,0.1771068590557415,0.010167443108512,18
8,"(11, 9)",initial_token_attention,1,smart,-0.2135142477716519,0.0127920427668141,18
9,"(10, 0)",initial_token_attention,1,smart,-0.2058038401692566,0.0146051100420299,18
10,"(11, 2)",initial_token_attention,1,smart,1.0038506419448705,0.0178802745742723,18
11,"(7, 7)",initial_token_attention,1,smart,0.9243134907948786,0.0183311772427987,18
12,"(5, 5)",initial_token_attention,1,smart,0.6361639857461907,0.0207400942401727,18
13,"(6, 6)",initial_token_attention,1,smart,0.4549912320044895,0.0223765524174086,18
14,"(10, 8)",initial_token_attention,1,smart,0.101134714981626,0.0241866845404729,18
15,"(3, 0)",initial_token_attention,1,smart,-0.0733334110827843,0.0241215188847854,18
16,"(0, 1)",repeated_attention,1,smart,-0.0822966363249952,0.0241433957172557,18
17,"(9, 6)",initial_token_attention,1,smart,0.0839775504555285,0.0252819866256322,18
18,"(9, 9)",sentence_start_dominance,1,smart,0.2021487951474977,0.0283463769988156,18
19,"(9, 5)",sentence_initial_dominance,1,smart,-1.720343203993684,0.0281432828877586,18
20,"(8, 1)",initial_token_attention,1,smart,-1.9935828405133864,0.0322866465407423,18
21,"(10, 10)",initial_token_attention,1,smart,-1.8115494947969548,0.0338068508962169,18
22,"(9, 11)",initial_token_attention,1,smart,-1.492048024781801,0.0344391455722507,18
23,"(3, 4)",initial_token_attention,1,smart,-1.6696160646077265,0.0362357958825305,18
24,"(11, 7)",initial_token_attention,1,smart,-0.7344831094723496,0.0396111746504902,18
25,"(11, 5)",initial_token_attention,1,smart,-0.2976022499177347,0.0433203779207542,18
26,"(9, 4)",initial_token_attention,1,smart,-0.3462717356001825,0.0438093335588928,18
27,"(7, 10)",initial_token_attention,1,smart,-0.1648400476295224,0.0446127126924693,18
28,"(6, 10)",initial_token_attention,1,smart,0.0257492291136026,0.049316759428475,18
29,"(9, 8)",sentence_initial_dominance,1,smart,-1.440972483437424,0.0490389868686907,18
30,"(10, 6)",initial_token_attention,1,smart,-1.36646972737408,0.0513438879372552,18
31,"(11, 1)",sentence_initial_dominance,1,smart,-3.045613352144548,0.05134594717063,18
32,"(7, 11)",initial_token_attention,1,smart,-2.9486139101015043,0.0545547189190983,18
33,"(6, 2)",sentence_initial_dominance,1,smart,-4.1299547629687,0.0547539398795925,18
34,"(7, 6)",sentence_initial_dominance,1,smart,-5.068048806331123,0.0544238592172041,18
35,"(8, 3)",initial_token_attention,1,smart,-4.902484822870978,0.0567541138152591,18
36,"(5, 9)",sentence_initial_dominance,1,smart,-5.571243742067339,0.056279577629175,18
37,"(10, 3)",sentence_initial_dominance,1,smart,-7.450234561946978,0.0559232397237792,18
38,"(5, 0)",initial_token_attention,1,smart,-7.127710350251196,0.0602457805001176,18
39,"(8, 11)",sentence_initial_dominance,1,smart,-8.657863908075072,0.0603198929037898,18
40,"(9, 1)",initial_token_attention,1,smart,-8.464149821736362,0.0637275032047182,18
41,"(8, 0)",sentence_initial_dominance,1,smart,-10.026851892198312,0.0629787814687006,18
42,"(4, 10)",initial_token_attention,1,smart,-9.929107592011958,0.0653556691482663,18
43,"(5, 8)",initial_element_reinforcement,3,smart,-2.304178,0.098079,18
44,"(0, 9)",uniform_lower_diagonal,1,smart,-2.219114,0.095647,18
45,"(0, 10)",uniform_lower_diagonal,1,smart,-2.19267,0.093365,18
46,"(0, 5)",lexical_diversity_focus,1,smart,-2.173264,0.091365,18
47,"(0, 3)",rare_word_dominance,1,smart,-2.193753,0.092214,18
48,"(2, 7)",uniform_lower_diagonal,1,smart,-2.308363,0.08909,18
49,"(4, 8)",token_reinforcement,1,smart,-1.607554,0.090696,18
50,"(5, 6)",token_reinforcement,1,smart,-0.881134,0.108631,18
51,"(7, 0)",token_reinforcement,1,smart,-0.453358,0.118318,18
52,"(10, 9)",token_reinforcement,1,smart,0.470142,0.124758,18
53,"(10, 11)",token_reinforcement,1,smart,0.777619,0.127015,18
54,"(11, 3)",token_reinforcement,1,smart,1.093189,0.128443,18
55,"(4, 4)",token_reinforcement,1,smart,1.730924,0.12597,18
56,"(0, 0)",uniform_lower_diagonal,1,smart,1.355249,0.121259,18
57,"(0, 2)",uniform_lower_diagonal,1,smart,1.236459,0.128989,18
58,"(5, 10)",token_reinforcement,1,smart,2.32258,0.147888,18
59,"(9, 0)",token_reinforcement,1,smart,2.934137,0.151966,18
60,"(6, 7)",token_reinforcement,1,smart,3.696152,0.166419,18
61,"(5, 4)",token_reinforcement,1,smart,4.429711,0.190651,18
62,"(11, 10)",initial_token_reference_attention,1,smart,5.140437,0.19546,18
63,"(7, 4)",sentence_beginning_salience,1,smart,5.716206,0.177685,18
64,"(8, 9)",token_reinforcement,1,smart,6.274706,0.173441,18
65,"(7, 3)",token_reinforcement,1,smart,5.867033,0.199821,18
66,"(5, 11)",initial_token_reference_attention,1,smart,6.8591,0.205659,18
67,"(2, 11)",token_reinforcement,1,smart,6.640905,0.190578,18
68,"(1, 1)",uniform_lower_diagonal,1,smart,7.043219,0.193638,18
69,"(3, 5)",token_reinforcement,1,smart,7.439271,0.212407,18
70,"(2, 10)",uniform_lower_diagonal,1,smart,7.642957,0.222663,18
71,"(11, 6)",initial_element_reinforcement,2,smart,7.642957,0.222663,18
72,"(1, 4)",uniform_lower_diagonal,1,smart,8.321725,0.219726,18
73,"(2, 0)",uniform_lower_diagonal,1,smart,7.808942,0.219808,18
74,"(6, 4)",initial_token_reference_attention,1,smart,7.974423,0.217963,18
75,"(10, 7)",token_reinforcement,1,smart,8.217461,0.236027,18
76,"(0, 8)",uniform_lower_diagonal,1,smart,7.73664,0.236438,18
77,"(10, 4)",token_reinforcement,1,smart,8.181582,0.249954,18
78,"(0, 11)",uniform_lower_diagonal,1,smart,7.481937,0.239889,18
