k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
1,"(10, 2)",initial_token_attention,1,smart,0.0083077121974303,0.0010652532906533,6
2,"(10, 1)",initial_token_attention,1,smart,0.0086151012889746,0.0020113895157282,6
3,"(6, 9)",cls_attention,1,smart,-0.6633480896656324,0.0035132152349979,6
4,"(5, 1)",cls_attention,1,smart,-0.6251862761961215,0.0060475473920814,6
5,"(7, 2)",cls_attention,1,smart,-0.460792145148411,0.0074810902934405,6
6,"(4, 11)",previous_attention,1,smart,-0.1322718588934046,0.0087215613533044,6
7,"(7, 1)",initial_token_attention,1,smart,0.1771068590557415,0.010167443108512,6
8,"(11, 9)",initial_token_attention,1,smart,-0.2135142477716519,0.0127920427668141,6
9,"(10, 0)",initial_token_attention,1,smart,-0.2058038401692566,0.0146051100420299,6
10,"(11, 2)",initial_token_attention,1,smart,1.0038506419448705,0.0178802745742723,6
11,"(7, 7)",initial_token_attention,1,smart,0.9243134907948786,0.0183311772427987,6
12,"(5, 5)",initial_token_attention,1,smart,0.6361639857461907,0.0207400942401727,6
13,"(6, 6)",initial_token_attention,1,smart,0.4549912320044895,0.0223765524174086,6
14,"(10, 8)",initial_token_attention,1,smart,0.101134714981626,0.0241866845404729,6
15,"(3, 0)",initial_token_attention,1,smart,-0.0733334110827843,0.0241215188847854,6
16,"(0, 1)",repeated_attention,1,smart,-0.0822966363249952,0.0241433957172557,6
17,"(9, 6)",initial_token_attention,1,smart,0.0839775504555285,0.0252819866256322,6
18,"(9, 9)",sentence_start_dominance,1,smart,0.2021487951474977,0.0283463769988156,6
19,"(9, 5)",sentence_initial_dominance,1,smart,-1.720343203993684,0.0281432828877586,6
20,"(8, 1)",initial_token_attention,1,smart,-1.9935828405133864,0.0322866465407423,6
21,"(10, 10)",initial_token_attention,1,smart,-1.8115494947969548,0.0338068508962169,6
22,"(9, 11)",initial_token_attention,1,smart,-1.492048024781801,0.0344391455722507,6
23,"(3, 4)",initial_token_attention,1,smart,-1.6696160646077265,0.0362357958825305,6
24,"(11, 7)",initial_token_attention,1,smart,-0.7344831094723496,0.0396111746504902,6
25,"(11, 5)",initial_token_attention,1,smart,-0.2976022499177347,0.0433203779207542,6
26,"(9, 4)",initial_token_attention,1,smart,-0.3462717356001825,0.0438093335588928,6
27,"(7, 10)",initial_token_attention,1,smart,-0.1648400476295224,0.0446127126924693,6
28,"(6, 10)",initial_token_attention,1,smart,0.0257492291136026,0.049316759428475,6
29,"(9, 8)",sentence_initial_dominance,1,smart,-1.440972483437424,0.0490389868686907,6
30,"(10, 6)",initial_token_attention,1,smart,-1.36646972737408,0.0513438879372552,6
31,"(11, 1)",sentence_initial_dominance,1,smart,-3.045613352144548,0.05134594717063,6
32,"(7, 11)",initial_token_attention,1,smart,-2.9486139101015043,0.0545547189190983,6
33,"(6, 2)",sentence_initial_dominance,1,smart,-4.1299547629687,0.0547539398795925,6
34,"(7, 6)",sentence_initial_dominance,1,smart,-5.068048806331123,0.0544238592172041,6
35,"(8, 3)",initial_token_attention,1,smart,-4.902484822870978,0.0567541138152591,6
36,"(5, 9)",sentence_initial_dominance,1,smart,-5.571243742067339,0.056279577629175,6
37,"(10, 3)",sentence_initial_dominance,1,smart,-7.450234561946978,0.0559232397237792,6
38,"(5, 0)",initial_token_attention,1,smart,-7.127710350251196,0.0602457805001176,6
39,"(8, 11)",sentence_initial_dominance,1,smart,-8.657863908075072,0.0603198929037898,6
40,"(9, 1)",initial_token_attention,1,smart,-8.464149821736362,0.0637275032047182,6
41,"(8, 0)",sentence_initial_dominance,1,smart,-10.026851892198312,0.0629787814687006,6
42,"(4, 10)",initial_token_attention,1,smart,-9.929107592011958,0.0653556691482663,6
43,"(11, 4)",token_reinforcement,1,smart,-5.099261,0.094984,6
44,"(5, 8)",token_reinforcement,1,smart,-4.661856,0.105113,6
45,"(1, 8)",uniform_lower_diagonal,1,smart,-4.84956,0.104551,6
46,"(0, 3)",rare_word_dominance,1,smart,-4.893315,0.106486,6
47,"(10, 11)",token_reinforcement,1,smart,-4.470075,0.107596,6
48,"(9, 7)",token_reinforcement,1,smart,-4.835377,0.112739,6
49,"(0, 11)",uniform_lower_diagonal,1,smart,-5.040137,0.110284,6
50,"(0, 5)",lexical_diversity_focus,1,smart,-5.066198,0.110086,6
51,"(5, 11)",initial_token_reference_attention,1,smart,-4.211771,0.118517,6
52,"(9, 2)",token_reinforcement,1,smart,-4.20753,0.12055,6
53,"(1, 10)",uniform_lower_diagonal,1,smart,-4.422582,0.122276,6
54,"(0, 9)",uniform_lower_diagonal,1,smart,-3.959905,0.120407,6
55,"(0, 10)",uniform_lower_diagonal,1,smart,-3.731051,0.12204,6
56,"(11, 6)",initial_element_reinforcement,2,smart,-3.731051,0.12204,6
57,"(0, 2)",uniform_lower_diagonal,1,smart,-3.748874,0.130774,6
58,"(6, 1)",token_reinforcement,1,smart,-3.027256,0.135317,6
59,"(9, 0)",token_reinforcement,1,smart,-2.383502,0.13564,6
60,"(3, 10)",initial_token_reference_attention,1,smart,-2.170636,0.144847,6
61,"(7, 0)",token_reinforcement,1,smart,-1.329522,0.149836,6
62,"(4, 4)",token_reinforcement,1,smart,-0.602728,0.145744,6
63,"(2, 7)",uniform_lower_diagonal,1,smart,-0.426699,0.145748,6
64,"(10, 5)",sentence_beginning_salience,1,smart,-0.616245,0.151125,6
65,"(7, 9)",token_reinforcement,1,smart,-0.05437,0.156413,6
66,"(8, 10)",token_reinforcement,1,smart,0.703422,0.168012,6
67,"(8, 6)",sentence_beginning_salience,1,smart,0.622475,0.17663,6
68,"(0, 6)",uniform_lower_diagonal,1,smart,0.51561,0.17565,6
69,"(7, 4)",sentence_beginning_salience,1,smart,1.192012,0.173999,6
70,"(1, 5)",uniform_lower_diagonal,1,smart,1.567284,0.173744,6
71,"(8, 9)",token_reinforcement,1,smart,2.517927,0.184483,6
72,"(5, 6)",token_reinforcement,1,smart,3.433989,0.199733,6
73,"(4, 2)",token_reinforcement,1,smart,3.805186,0.20789,6
74,"(10, 7)",token_reinforcement,1,smart,4.287925,0.225437,6
75,"(11, 0)",uniform_lower_diagonal,1,smart,4.572344,0.226633,6
76,"(1, 11)",lexical_diversity_focus,1,smart,4.56127,0.227465,6
77,"(6, 3)",token_reinforcement,1,smart,5.237456,0.246374,6
78,"(6, 5)",token_reinforcement,1,smart,5.216534,0.249227,6
79,"(0, 0)",uniform_lower_diagonal,1,smart,4.953766,0.244325,6
80,"(1, 4)",uniform_lower_diagonal,1,smart,5.589322,0.24522,6
81,"(1, 6)",uniform_lower_diagonal,1,smart,5.64228,0.245378,6
82,"(10, 9)",token_reinforcement,1,smart,6.964301,0.256416,6
83,"(8, 4)",token_reinforcement,1,smart,7.270465,0.254378,6
84,"(4, 6)",token_reinforcement,1,smart,8.158299,0.262243,6
85,"(9, 10)",token_reinforcement,1,smart,8.776762,0.278686,6
86,"(11, 10)",initial_token_reference_attention,1,smart,9.414009,0.283851,6
87,"(5, 7)",token_reinforcement,1,smart,10.180839,0.303445,6
88,"(7, 3)",token_reinforcement,1,smart,10.554599,0.325617,6
89,"(0, 8)",uniform_lower_diagonal,1,smart,10.191694,0.334972,6
90,"(2, 11)",token_reinforcement,1,smart,10.441251,0.327901,6
91,"(8, 8)",token_reinforcement,1,smart,11.360058,0.330682,6
92,"(1, 7)",uniform_lower_diagonal,1,smart,11.687213,0.325685,6
93,"(2, 1)",token_reinforcement,1,smart,12.208731,0.318534,6
94,"(10, 4)",token_reinforcement,1,smart,13.138076,0.328582,6
95,"(2, 2)",previous_attention,1,smart,13.031319,0.321521,6
96,"(7, 5)",token_reinforcement,1,smart,13.732679,0.319307,6
97,"(11, 3)",token_reinforcement,1,smart,13.883926,0.317872,6
98,"(7, 8)",token_reinforcement,1,smart,14.462603,0.325615,6
99,"(6, 11)",token_reinforcement,1,smart,15.474908,0.341043,6
100,"(4, 7)",first_token_dominance,1,smart,16.132001,0.344842,6
101,"(6, 4)",initial_token_reference_attention,1,smart,16.931841,0.35447,6
102,"(2, 6)",initial_token_reference_attention,1,smart,17.366297,0.347295,6
103,"(2, 4)",uniform_lower_diagonal,1,smart,18.397819,0.366187,6
