k,head,program,accepted_rank,strategy,increase,kl_div,shuffle_idx
1,"(10, 2)",initial_token_attention,1,smart,0.0083077121974303,0.0010652532906533,29
2,"(10, 1)",initial_token_attention,1,smart,0.0086151012889746,0.0020113895157282,29
3,"(6, 9)",cls_attention,1,smart,-0.6633480896656324,0.0035132152349979,29
4,"(5, 1)",cls_attention,1,smart,-0.6251862761961215,0.0060475473920814,29
5,"(7, 2)",cls_attention,1,smart,-0.460792145148411,0.0074810902934405,29
6,"(4, 11)",previous_attention,1,smart,-0.1322718588934046,0.0087215613533044,29
7,"(7, 1)",initial_token_attention,1,smart,0.1771068590557415,0.010167443108512,29
8,"(11, 9)",initial_token_attention,1,smart,-0.2135142477716519,0.0127920427668141,29
9,"(10, 0)",initial_token_attention,1,smart,-0.2058038401692566,0.0146051100420299,29
10,"(11, 2)",initial_token_attention,1,smart,1.0038506419448705,0.0178802745742723,29
11,"(7, 7)",initial_token_attention,1,smart,0.9243134907948786,0.0183311772427987,29
12,"(5, 5)",initial_token_attention,1,smart,0.6361639857461907,0.0207400942401727,29
13,"(6, 6)",initial_token_attention,1,smart,0.4549912320044895,0.0223765524174086,29
14,"(10, 8)",initial_token_attention,1,smart,0.101134714981626,0.0241866845404729,29
15,"(3, 0)",initial_token_attention,1,smart,-0.0733334110827843,0.0241215188847854,29
16,"(0, 1)",repeated_attention,1,smart,-0.0822966363249952,0.0241433957172557,29
17,"(9, 6)",initial_token_attention,1,smart,0.0839775504555285,0.0252819866256322,29
18,"(9, 9)",sentence_start_dominance,1,smart,0.2021487951474977,0.0283463769988156,29
19,"(9, 5)",sentence_initial_dominance,1,smart,-1.720343203993684,0.0281432828877586,29
20,"(8, 1)",initial_token_attention,1,smart,-1.9935828405133864,0.0322866465407423,29
21,"(10, 10)",initial_token_attention,1,smart,-1.8115494947969548,0.0338068508962169,29
22,"(9, 11)",initial_token_attention,1,smart,-1.492048024781801,0.0344391455722507,29
23,"(3, 4)",initial_token_attention,1,smart,-1.6696160646077265,0.0362357958825305,29
24,"(11, 7)",initial_token_attention,1,smart,-0.7344831094723496,0.0396111746504902,29
25,"(11, 5)",initial_token_attention,1,smart,-0.2976022499177347,0.0433203779207542,29
26,"(9, 4)",initial_token_attention,1,smart,-0.3462717356001825,0.0438093335588928,29
27,"(7, 10)",initial_token_attention,1,smart,-0.1648400476295224,0.0446127126924693,29
28,"(6, 10)",initial_token_attention,1,smart,0.0257492291136026,0.049316759428475,29
29,"(9, 8)",sentence_initial_dominance,1,smart,-1.440972483437424,0.0490389868686907,29
30,"(10, 6)",initial_token_attention,1,smart,-1.36646972737408,0.0513438879372552,29
31,"(11, 1)",sentence_initial_dominance,1,smart,-3.045613352144548,0.05134594717063,29
32,"(7, 11)",initial_token_attention,1,smart,-2.9486139101015043,0.0545547189190983,29
33,"(6, 2)",sentence_initial_dominance,1,smart,-4.1299547629687,0.0547539398795925,29
34,"(7, 6)",sentence_initial_dominance,1,smart,-5.068048806331123,0.0544238592172041,29
35,"(8, 3)",initial_token_attention,1,smart,-4.902484822870978,0.0567541138152591,29
36,"(5, 9)",sentence_initial_dominance,1,smart,-5.571243742067339,0.056279577629175,29
37,"(10, 3)",sentence_initial_dominance,1,smart,-7.450234561946978,0.0559232397237792,29
38,"(5, 0)",initial_token_attention,1,smart,-7.127710350251196,0.0602457805001176,29
39,"(8, 11)",sentence_initial_dominance,1,smart,-8.657863908075072,0.0603198929037898,29
40,"(9, 1)",initial_token_attention,1,smart,-8.464149821736362,0.0637275032047182,29
41,"(8, 0)",sentence_initial_dominance,1,smart,-10.026851892198312,0.0629787814687006,29
42,"(4, 10)",initial_token_attention,1,smart,-9.929107592011958,0.0653556691482663,29
43,"(0, 11)",contextual_anchoring,3,smart,-5.154442,0.09134,29
44,"(0, 9)",uniform_lower_diagonal,1,smart,-4.738962,0.089522,29
45,"(11, 10)",initial_token_reference_attention,1,smart,-4.221865,0.090944,29
46,"(0, 10)",uniform_lower_diagonal,1,smart,-4.102136,0.091353,29
47,"(5, 11)",initial_token_reference_attention,1,smart,-3.204439,0.097501,29
48,"(6, 3)",token_reinforcement,1,smart,-2.849751,0.106092,29
49,"(4, 2)",token_reinforcement,1,smart,-2.763495,0.116382,29
50,"(10, 5)",sentence_beginning_salience,1,smart,-2.945482,0.121781,29
51,"(0, 3)",rare_word_dominance,1,smart,-2.978605,0.123075,29
52,"(9, 7)",token_reinforcement,1,smart,-3.420342,0.128114,29
53,"(6, 1)",token_reinforcement,1,smart,-2.562029,0.131969,29
54,"(8, 6)",sentence_beginning_salience,1,smart,-2.583917,0.137047,29
55,"(9, 0)",token_reinforcement,1,smart,-1.903133,0.138013,29
56,"(5, 6)",token_reinforcement,1,smart,-1.275785,0.163174,29
57,"(11, 3)",token_reinforcement,1,smart,-1.012512,0.164916,29
58,"(2, 7)",uniform_lower_diagonal,1,smart,-0.913258,0.163749,29
59,"(1, 10)",uniform_lower_diagonal,1,smart,-0.975474,0.164759,29
60,"(2, 11)",token_reinforcement,1,smart,-0.723481,0.158535,29
61,"(10, 11)",token_reinforcement,1,smart,-0.179111,0.159789,29
62,"(9, 2)",token_reinforcement,1,smart,-0.196724,0.162223,29
63,"(11, 4)",token_reinforcement,1,smart,-0.704255,0.162099,29
64,"(5, 7)",token_reinforcement,1,smart,-0.164275,0.177214,29
65,"(0, 5)",lexical_diversity_focus,1,smart,-0.212718,0.17637,29
66,"(7, 4)",sentence_beginning_salience,1,smart,0.48678,0.166167,29
67,"(5, 10)",token_reinforcement,1,smart,1.66324,0.185495,29
68,"(3, 11)",uniform_lower_diagonal,1,smart,2.411109,0.191109,29
69,"(0, 0)",uniform_lower_diagonal,1,smart,2.208045,0.18365,29
70,"(8, 10)",token_reinforcement,1,smart,2.911102,0.204405,29
71,"(2, 10)",uniform_lower_diagonal,1,smart,3.159355,0.211793,29
72,"(1, 4)",uniform_lower_diagonal,1,smart,3.623508,0.210435,29
73,"(1, 8)",uniform_lower_diagonal,1,smart,3.572415,0.21011,29
74,"(10, 7)",token_reinforcement,1,smart,3.919337,0.230113,29
75,"(6, 4)",initial_token_reference_attention,1,smart,4.541433,0.229821,29
76,"(6, 5)",token_reinforcement,1,smart,4.581142,0.23137,29
77,"(7, 0)",token_reinforcement,1,smart,5.955641,0.240832,29
78,"(7, 5)",token_reinforcement,1,smart,6.312867,0.22823,29
79,"(8, 2)",token_reinforcement,1,smart,6.063341,0.235433,29
80,"(10, 4)",token_reinforcement,1,smart,6.671957,0.241793,29
81,"(11, 11)",initial_token_reference_attention,1,smart,6.644124,0.244511,29
82,"(7, 3)",token_reinforcement,1,smart,6.708793,0.261287,29
83,"(2, 1)",token_reinforcement,1,smart,7.061834,0.254055,29
84,"(5, 4)",token_reinforcement,1,smart,8.325037,0.272041,29
85,"(1, 3)",initial_token_reference_attention,1,smart,8.211812,0.268699,29
86,"(1, 7)",uniform_lower_diagonal,1,smart,8.213001,0.26224,29
87,"(8, 4)",token_reinforcement,1,smart,8.677918,0.257287,29
88,"(4, 7)",first_token_dominance,1,smart,9.261123,0.258925,29
89,"(3, 1)",initial_token_reference_attention,1,smart,9.767273,0.272023,29
90,"(0, 2)",uniform_lower_diagonal,1,smart,9.850917,0.286236,29
91,"(2, 9)",uniform_lower_diagonal,1,smart,10.17881,0.295436,29
92,"(3, 3)",initial_token_reference_attention,1,smart,10.121273,0.315214,29
93,"(8, 8)",token_reinforcement,1,smart,10.754423,0.318287,29
94,"(4, 5)",token_reinforcement,1,smart,11.568778,0.331558,29
95,"(9, 10)",token_reinforcement,1,smart,12.234712,0.355191,29
96,"(9, 3)",initial_token_reference_attention,1,smart,12.755239,0.370716,29
97,"(11, 8)",uniform_lower_diagonal,1,smart,13.0283,0.37045,29
98,"(0, 4)",lexical_diversity_focus,1,smart,13.016996,0.363003,29
99,"(6, 7)",token_reinforcement,1,smart,15.055957,0.375768,29
100,"(6, 8)",token_reinforcement,1,smart,15.688584,0.398642,29
101,"(4, 6)",token_reinforcement,1,smart,17.045014,0.412573,29
102,"(0, 6)",uniform_lower_diagonal,1,smart,17.379268,0.437874,29
103,"(1, 6)",uniform_lower_diagonal,1,smart,17.881136,0.447314,29
104,"(3, 5)",token_reinforcement,1,smart,19.314126,0.466907,29
105,"(8, 7)",token_reinforcement,1,smart,21.081657,0.478249,29
106,"(8, 5)",token_reinforcement,1,smart,22.167419,0.484871,29
107,"(1, 1)",uniform_lower_diagonal,1,smart,22.90888,0.493984,29
108,"(10, 9)",token_reinforcement,1,smart,24.171916,0.503496,29
